$id	$ref	$version	$task	$status	$status_detail	$created_date	$entry_date	$owner	$follow_up_date	$phone	$timezone	$caller_id	$source	$comment	$error	$call_order	Telefonnummer	ansprache	Titel	vorname	nachname	firma	strasse	adresszusatz	plz	ort	email	url	info_1	info_2	info_3	info_4	info_5	HOT_LEAD	Sales_Pitch	notiz	Wiedervorlagenart	Geprüfte_Email	Geprüfte_Anrede	AP_Vorname	AP_Nachname	AP_Funktion	Datum_bei_Termin	Termin_Uhrzeit	Number_Type	Number_Found_At	Beschreibung	Kategorie	Industry	Description	Key_Resonating_Themes	Matched_Partner_Name	Matched_Partner_Description	is_b2b	serves_1000	matched_golden_partner	match_reasoning	Avg_Leads_Per_Day	Rank	Branche_pitch	Lead_Pitch	id	customer_target_segments	$$anrufen_task	$$anrufen_user	$$anrufen_date	$$anrufen_status	$$anrufen_status_detail	$$call_task	$$call_user	$$call_date	$$call_status	$$call_status_detail	$$manuav_task	$$manuav_user	$$manuav_date	$$manuav_status	$$manuav_status_detail	$recording	$recording_url	$share
TKMGP4LT69X37GZ2		8U6FX6GALV9WQFQ2	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4975150040	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 751 500 40					Kiesel GmbH						kiesel.net	Maschinenbau																		Baumaschinen, Anbaugeräte & Digitalisierung im Bau																											manuav_a_liste		2025-05-26T13:34:55.842Z	open	$none			
TLP563BZ6JZD53ZV		LCQZF3TJNQU2MVYY	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+41628362626	Europe/Zurich		Adressrecherche_Edel_Anna_Alt.csv				0041 62 836 26 26					chokolatfrey						www.chocolatfrey.ch																			Größter Schweizer Schokoladenhersteller mit einem vielfältigen Sortiment an Schokoladen und Confiserie-Produkten.																											manuav_a_liste		2025-05-26T13:40:06.805Z	open	$none			
TQXXRWWEWSZ644C6		66ENCCVXJWXY2BRL	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4924058923011	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 24 05 89 23 011					Digital Vereinfacht						digital-vereinfacht.de	Softwareentwicklung																		Bauprojektmanagement-Software zur Optimierung der Kommunikation und Zusammenarbeit im Team sowie mit externen Kontakten.																											manuav_a_liste		2025-05-26T13:34:56.515Z	open	$none			
TRAADB76V4ZP72G8		DWQXHTWJHVQVFC6M	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+49542527970	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 54 25 27 970					B-S Logistik						https://b-slogistik.de/																			Logistikdienstleister mit Schwerpunkt auf Fulfillment, Lager- und Transportlogistik sowie Mehrwertdiensten.																											manuav_a_liste		2025-05-26T13:39:53.992Z	open	$none			
TT6QVD5NARFQQDFL		9P477Q2EDHK94HFN	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+41582057777	Europe/Zurich		Adressrecherche_Edel_Anna_Alt.csv				0041 58 205 77 77					worldline						worldline.com/ch-de																			Worldline Schweiz AG bietet Zahlungs- und Transaktionsdienstleistungen an, einschließlich Lösungen für das Gesundheitswesen.																											manuav_a_liste		2025-05-26T13:40:03.134Z	open	$none			
TTDFL296WWSMLSLE		A4EJUPNL6ETML85Y	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4930555745050	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 30 555 745 050					LCM Digital						www.lcmdigital.com																			Deutsches Startup, das eine Plattform für Lean Construction Management anbietet, um Bauprojekte effizienter zu planen und umzusetzen.																											manuav_a_liste		2025-05-26T13:40:19.083Z	open	$none			
TU9H3PCHYUXPM66V		H8G5QETLK8U92XCR	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4952458799684	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 5245 8799684					Nutzungsdauer						https://www.nutzungsdauer.com/																			Nutzungsdauer richtet sich explizit an Unternehmen – insbesondere an Betreiber von Immobilien und technischen Anlagen (z. B. Krankenhäuser, Industrieunternehmen, Facility Management), denen bei der Planung und Steuerung ihrer Investitionen geholfen wird.																											manuav_a_liste		2025-05-26T13:40:20.045Z	open	$none			
TWSXVDJ532NE4VST		TPVZDDL7W7HKGBA6	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+43123456789	Europe/Vienna		Adressrecherche_Edel_Anna_Alt.csv				0043 123 45 67 89					podero						https://podero.com/de																			Podero ist ein Unternehmen mit Sitz in Wien, Österreich, das Softwarelösungen für Energieversorger entwickelt. Ihr Hauptfokus liegt auf der intelligenten Steuerung von Endgeräten wie Wärmepumpen, Elektrofahrzeugen und Batterien, um den Energieverbrauch zu optimieren und neue Einnahmequellen zu erschließen. Durch die Automatisierung der Geräte ermöglicht Podero Energieversorgern, den Stromverbrauch in Zeiten günstiger Preise zu erhöhen und in teuren Zeiten zu reduzieren.																											manuav_a_liste		2025-05-26T13:40:09.397Z	open	$none			
TYGL9YEEPRV26G2Q		9PJVHJ4RANVC8PK8	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4921195762940	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 211 957629 40					exellence						https://www.excellence.ag/																			Excellence AG ist ein börsennotierter Engineering- und Technologie-Dienstleister, der hochqualifizierte Fachkräfte im Bereich Engineering, IT, Embedded Systems und Projektmanagement an Unternehmen vermittelt.																											manuav_a_liste		2025-05-26T13:40:03.281Z	open	$none			
TYMV2ZM388URHCL2		C7A42VKQ4GJ22PB6	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4930609807440	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 30 60 98 07 440					Sablono GmbH						sablono.com	Bauprojektmanagement																		Softwarelösung für digitale Terminplanung, Fortschrittsverfolgung und Zusammenarbeit im Bau.																											manuav_a_liste		2025-05-26T13:34:57.078Z	open	$none			
TYRPEDNV26PF779M		Y5V796TAHBJH6CQ7	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+41442244646	Europe/Zurich		Adressrecherche_Edel_Anna_Alt.csv				0041 44 224 46 46					spüngli						www.spruengli.ch																			Exklusive Schweizer Confiserie, bekannt für ihre Luxemburgerli, Pralinen und edlen Schokoladenspezialitäten.																											manuav_a_liste		2025-05-26T13:40:07.074Z	open	$none			
U2FFCA89FPS7X4NQ		TN5MQF3K9GV2L65S	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+491711775839	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 171 17 75 839					qutime						qutime.de	Gesundheitssoftware																		Maßgeschneiderte Dienstplanung im Krankenhaus mit Fokus auf Mitarbeiterzufriedenheit.																											manuav_a_liste		2025-05-26T13:34:57.165Z	open	$none			
U6J8NLZRH48FKK78		EE3NNRKT4M22GEYH	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4915140704519	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 151 4070 4519					Gesakon GmbH						gesakon.de	Gesundheits-IT																		Bietet Softwarelösungen für das Gesundheitswesen, einschließlich elektronischer Gesundheitsakten.																											manuav_a_liste		2025-05-26T13:34:50.914Z	open	$none			
UAHL2K6X32MV76XA		ZNWCAQ4Z5KV8538C	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+49712793740	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 7127 9374 0					easySoft. GmbH						easysoft.de																			Entwickelt Software für Personalmanagement und -entwicklung im Gesundheitswesen, einschließlich Dienstplanung und Fortbildungsmanagement.																											manuav_a_liste		2025-05-26T13:39:47.998Z	open	$none			
UEBHA7L3J8SV43WR		HAJZTPCAQU8SE9HT	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+493741287850	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 3741 287 850					Poller Group						https://www.poller-group.de/	Transport und Logistik																		Transport-, Lager- und Logistikleistungen an mehreren Standorten in Deutschland.																											manuav_a_liste		2025-05-26T13:34:45.516Z	open	$none			
UEJ9F7H2LAA3ZV5K		WNN4K9JSFHQM9TQ8	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+41446324251	Europe/Zurich		Adressrecherche_Edel_Anna_Alt.csv				0041 44 632 42 51					Deep Judge						https://www.deepjudge.ai/																			Schweizer Unternehmen, das KI-basierte Lösungen zur effizienten Durchsuchung und Analyse von juristischen Dokumenten anbietet, um den Arbeitsaufwand in Kanzleien zu reduzieren.																											manuav_a_liste		2025-05-26T13:40:19.912Z	open	$none			
UF5KU86E7TNQ5KR4		U4UJEYAZ3HRCW8EL	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4940670675	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 40 670 675					Fagron GmbH & Co KG						fagron.de	Pharmazeutischer Großhandel																		Anbieter von Cannabisblüten und Dronabinol.																											manuav_a_liste		2025-05-26T13:34:50.038Z	open	$none			
UGBFBHU28W87GNHU		7HFKLQ3V2U8Y5FT2	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+41446324250	Europe/Zurich		Adressrecherche_Edel_Anna_Alt.csv				0041 44 632 42 50					Nanoflex Robotics						www.nanoflexrobotics.com																			Zürcher Startup, das eine kompakte robotische Plattform für ferngesteuerte chirurgische Eingriffe entwickelt, insbesondere für Notfallbehandlungen.																											manuav_a_liste		2025-05-26T13:40:19.783Z	open	$none			
ULPFWR8UUN6L32CE		ARGN2XJ69E64J2X9	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+491805326847	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 1805 32 68 47					ecovis						https://de.ecovis.com/																			​Ecovis Deutschland ist ein auf den Mittelstand spezialisiertes Beratungsunternehmen, das Dienstleistungen in den Bereichen Steuerberatung, Wirtschaftsprüfung, Rechtsberatung und Unternehmensberatung anbietet. Mit über 2.200 Mitarbeitern an mehr als 100 Standorten zählt Ecovis zu den Top 10 der Branche in Deutschland. Weltweit ist Ecovis in über 90 Ländern vertreten und verfügt über ein Netzwerk von mehr als 12.000 Fachkräften.																											manuav_a_liste		2025-05-26T13:40:08.683Z	open	$none			
UML7TL67HQ9MK28R		JK6CF6AKLSNM2RT4	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+41618551111	Europe/Zurich		Adressen A 22.05.25 (1).csv				0041 61 855 11 11					Streck Transport AG						https://www.streck-transport.ch/	Spedition und Logistik																		Schweizer Unternehmen mit umfassenden Speditions- und Logistikdienstleistungen.																											manuav_a_liste		2025-05-26T13:34:45.625Z	open	$none			
UQ8FYH7QY5L299QV		F2CALQ3DFS7JZZVX	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4976160067840	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 761 60 06 7 840					Idana						https://idana.com/	HealthTech / MedTech																		Digitale Anamnesetools für Arztpraxen & Kliniken																											manuav_a_liste		2025-05-26T13:34:58.986Z	open	$none			
UVBHLATCLZEMWH72		G5PWSKKJR7PBQWPM	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+240180477	Africa/Malabo		Adressrecherche_Edel_Anna_Alt.csv				002 40 18 04 77					Cedreo						www.cedreo.com																			3D-Hausplaner-Software für Architekten und Bauunternehmen – Hausentwürfe in unter 2 Stunden.																											manuav_a_liste		2025-05-26T13:40:18.195Z	open	$none			
UXYVPEFS73EMCPBY		WHLVABM7BCEC5LAE	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+493056796129	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 30 56796 129					medneo GmbH						medneo.com	Medizintechnik																		Betreibt Diagnostikzentren und bietet Radiologie-as-a-Service für Ärzte und Krankenhäuser.																											manuav_a_liste		2025-05-26T13:34:51.034Z	open	$none			
UZ7GF8VKG69PLJJU		KS9YGPSQB5HZPZKJ	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+496114503214	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049  611 45 03 214					AIVIMED GmbH medizinische Optik						aivimed.de	Medizintechnik – Ophthalmologie / Augenchirurgie																		Die AIVIMED GmbH mit Sitz in Wiesbaden ist seit 2001 auf ophthalmologische Produkte spezialisiert. Das Unternehmen bietet Intraokularlinsen (IOL), viskoelastische Lösungen, OP-Sets, Punctum Plugs, Diagnose-Teststreifen und weitere Produkte für die Augenchirurgie sowie die Behandlung des Trockenen Auges an. Zudem bietet AIVIMED einen Reparaturservice für Phako-Handstücke und -Equipment an.																											manuav_a_liste		2025-05-26T13:34:53.707Z	open	$none			
V2QFJ8AHJAFX72FY		FXERWQ4L9DKM6NUC	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4989277801320	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 89 277 801 320					Drapalin Pharmaceuticals GmbH						drapalin.de	Pharmazeutischer Großhandel																		Anbieter von Cannabisblüten.																											manuav_a_liste		2025-05-26T13:34:49.746Z	open	$none			
VBCVCSM6AYXXLDDL		U8CNX4PCGQ4FVB37	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4991191930	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 911 91 93​0					Rödel						https://www.roedl.de/																			Rödl & Partner ist eine international tätige Prüfungs- und Beratungsgesellschaft mit deutschem Ursprung und Hauptsitz in Nürnberg.																											manuav_a_liste		2025-05-26T13:40:08.850Z	open	$none			
VBH2G99EVURJV33Z		5FUUBYHSH42GEGZN	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4944069729400	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 4406 9729400					Amagno GmbH & Co. KG						amagno.de																			Entwickelt Dokumentenmanagementsysteme (DMS), die eine effiziente Verwaltung von Bauprojektdokumenten wie Plänen, Verträgen und Berichten ermöglichen.																											manuav_a_liste		2025-05-26T13:40:22.095Z	open	$none			
VC6JXQYGVJN4EV2G		8K4HBG5Z97RCF55U	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+41447446464	Europe/Zurich		Adressen A 22.05.25 (1).csv				0041 44 744 64 64					Planzer Transport AG						https://www.planzer.ch/	Transport und Logistik																		Schweizer Familienunternehmen mit umfassenden Transport- und Logistikdienstleistungen.																											manuav_a_liste		2025-05-26T13:34:45.403Z	open	$none			
VDH5ZL6BXVUY9RKR		VY3HXSRXM9VSPAHD	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4970229320	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 7022 93 20					Getinge Deutschland GmbH						www.getinge.com																			Bietet innovative Lösungen für OPs, Intensivstationen und sterile Aufbereitungsprozesse in Krankenhäusern und Gesundheitseinrichtungen.																											manuav_a_liste		2025-05-26T13:40:14.835Z	open	$none			
VF5RTSK7FFQLH4TW		2SCXD78UCCTK5GSR	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4972146720651	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 721 467 206 51					SenseING						www.senseing.de																			Intelligente Sensorsysteme für die Pflege.																											manuav_a_liste		2025-05-26T13:40:13.036Z	open	$none			
VN3TR7V3JAZHQ2K4		NPLGND6HGQ3FHL8X	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+49725198080	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 7251 98080					Multipac GmbH						multipac.de																			Deutsches Unternehmen spezialisiert auf maßgeschneiderte Blisterverpackungen, von kostengünstigen bis hin zu hochwertigen, innovativen Lösungen.																											manuav_a_liste		2025-05-26T13:39:52.670Z	open	$none			
VNUXT3ZKX3SSD3HH		S298J2BNGHRSHRSL	manuav_a_liste	open	$none	2025-06-02T14:09:44.678Z	2025-06-02T14:09:44.678Z			+4976121633930	Europe/Berlin		A-Liste_001_AS80_ddc_20250530.csv				+4976121633930					Recyda GmbH						recyda.com																					Nachhaltigkeitssoftware (SaaS)	Entwickelt eine SaaS-Plattform für nachhaltiges Verpackungsmanagement, unterstützt Unternehmen bei der Einhaltung internationaler Nachhaltigkeitsanforderungen.																								manuav_a_liste		2025-06-02T14:09:45.787Z	open	$none			
VPLR7536AQVJYT4F		7NSTZ5LJ6BH9PW2E	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+498970070	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 89 700 70					Atos Information Technology GmbH						https://atos.net/de																			Breites IT-Serviceportfolio																											manuav_a_liste		2025-05-26T13:40:02.245Z	open	$none			
VPMBZD93HUQAYAZN		ZUM5F8Y8ACXL57WM	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4972112345678	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 721 12345678					validaitor						https://validaitor.com/																			Validaitor GmbH ist ein Unternehmen mit Sitz in Karlsruhe, Deutschland, das sich auf die Bereitstellung einer umfassenden Plattform für KI-Governance, Red-Teaming und Compliance-Management spezialisiert hat. Als Spin-off des Karlsruher Instituts für Technologie (KIT) kombiniert Validaitor akademische Exzellenz mit praktischer Industrieerfahrung, um Unternehmen bei der Implementierung vertrauenswürdiger und verantwortungsvoller KI zu unterstützen.																											manuav_a_liste		2025-05-26T13:40:09.250Z	open	$none			
VQC6RWFAAS4C8UU9		M22UF8NLEQSHHUTU	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+495063277440	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 5063 277 440					FP Sign						fp-sign.com																			Deutsche Lösung für digitale Signaturen mit Fokus auf Sicherheit und einfache Integration.																											manuav_a_liste		2025-05-26T13:39:53.784Z	open	$none			
VTY2SX7SKT56C2RW		JG93QNAT7N2M7PLL	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+496031850	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 6031 850					ABB Robotics						www.abb.de/robotics	Robotik																		ABB Robotics & Discrete Automation ist ein Pionier in den Bereichen Robotik, Maschinenautomation sowie digitale Dienstleistungen und bietet innovative Lösungen für eine Vielzahl von Branchen. Als einer der weltweit führenden Anbieter von Robotern und Maschinenautomation haben wir mehr als 500.000 Roboterlösungen bereitgestellt.																											manuav_a_liste		2025-05-26T13:34:55.375Z	open	$none			
VZB2ER4C2SXXGXKD		HVSZ7J7SMY73WKJB	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+492218882120	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 221 888 212 0					Allocate Software						rldatix.de																			Bietet mit Allocate Optima11 ein Dienstplanprogramm, das speziell auf die komplexen Bedürfnisse im Gesundheitswesen ausgerichtet ist.																											manuav_a_liste		2025-05-26T13:40:22.529Z	open	$none			
W4753PR7W4R8NMUM		XMNRUV2W7G4TRDRB	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+49898944330	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 89 894433 0					DocuWare GmbH						www.docuware.com																			Bietet cloudbasierte Lösungen für Dokumentenmanagement und Workflow-Automatisierung, insbesondere für Unternehmen im Bauwesen.																											manuav_a_liste		2025-05-26T13:40:16.262Z	open	$none			
W5WGDX7CWPPF263Q		77M9J8SD9V73SKVB	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+498921546770	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 89 21546 770					vemcon						https://vemcon.com																			​Vemcon ist ein Technologieunternehmen mit Sitz in München, das seit seiner Gründung im Jahr 2012 innovative Steuerungslösungen für mobile Arbeitsmaschinen entwickelt. Ihr Ziel ist es, durch digitale Lösungen die Bedienung von Maschinen zu vereinfachen und Bauprozesse effizienter zu gestalten.																											manuav_a_liste		2025-05-26T13:40:04.575Z	open	$none			
W84Z4FGRLH56ZP9P		GXX5NWDAVC3SJXZK	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+495121749770	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 512 17 49 770					Nutrio care						https://www.nutrio.care/																			​Nutrio ist eine smarte Verpflegungsmanagement-Software, die speziell für Pflegeheime, Rehakliniken, Krankenhäuser und Kindergärten entwickelt wurde. Sie digitalisiert Prozesse wie Menüplanung, Essensbestellung und Essensausgabe, wobei individuelle Bedürfnisse wie Unverträglichkeiten, Allergien und diätische Anforderungen automatisch berücksichtigt werden. Nutrio ermöglicht eine effizientere Verpflegung, reduziert Lebensmittelverschwendung und entlastet das Personal.																											manuav_a_liste		2025-05-26T13:39:49.324Z	open	$none			
W9CKGKK3D3NAD6DD		GHTN2QMJ7BL5MKXH	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4961341860	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 6134 186 0					Arjo Deutschland GmbH						arjo.com	Pflegetechnik																		Mobilitäts- & Hygienehilfen für professionelle Pflege																											manuav_a_liste		2025-05-26T13:34:56.217Z	open	$none			
WE93UPF4W4ZVC2TY		Z93S9R4TYUWNHRVA	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+495131476208	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 5131 476208					Nordmed Medical Produkte GmbH						nordmed.de	Medizintechnik – OP-Bedarf & Verbrauchsmaterialien																		Inhabergeführter Anbieter von OP-Einwegprodukten und individuellen OP-Sets für Kliniken und Praxen.																											manuav_a_liste		2025-05-26T13:34:54.641Z	open	$none			
WGJ94VHLQB5Z73NU		J62QYJMQA34VXTQE	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4926313452220	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 2631 34 52 220					VARIO Software AG						vario-software.de	Softwareentwicklung																		ERP-Software für die Cannabis- und CBD-Branche.																											manuav_a_liste		2025-05-26T13:34:48.665Z	open	$none			
WGXQ33D7WFRBCNNZ		N2YNJZHRYYNHHWVA	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+49521942600	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 521 942600					Diamant Software GmbH						diamant-software.de	IT-Lösungen – Rechnungswesen & Controlling																		Die Diamant Software GmbH mit Sitz in Bielefeld ist ein führender Anbieter von Rechnungswesen- und Controlling-Software für mittelständische Unternehmen, Konzerne und Non-Profit-Organisationen. Die modulare Lösung Diamant/4 bietet Funktionen für Finanzbuchhaltung, Anlagenbuchhaltung, Kosten- und Leistungsrechnung, Konzernbuchhaltung sowie digitales Rechnungseingangsmanagement. Mit über 40 Jahren Erfahrung und einem eigenen KI-Kompetenzzentrum in Darmstadt setzt das Unternehmen auf Innovation und Benutzerfreundlichkeit.																											manuav_a_liste		2025-05-26T13:34:53.891Z	open	$none			
WHL9KL7LU4UDL7DC		MURKMST4MTB6JMAM	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4970314910	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 7031 4910					DATAGROUP SE						https://www.datagroup.de																			IT-Outsourcing & Managed Services																											manuav_a_liste		2025-05-26T13:40:01.978Z	open	$none			
WHQWY27R6B4BKSJG		YY43VCLBFF82NED6	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4993161006860	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 931 61 00 68 60					Wir lieben bau						https://www.wirliebenbau.de/																			Unabhängiges Blisterzentrum, das Apotheken deutschlandweit bei der patientenindividuellen Verblisterung von Arzneimitteln unterstützt.																											manuav_a_liste		2025-05-26T13:39:48.298Z	open	$none			
WL82XDJKP4H4GUJT		K5G4G7YTR6TKXH42	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+491755600167	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 175 56 00 167					3D Gebäude Vermessung						https://www.3d-gebaeudevermessung.de/																			Bietet 3D-Vermessung und virtuelle Begehungen von Gebäuden an, einschließlich CAD-Aufmaß und Grundrisserstellung.																											manuav_a_liste		2025-05-26T13:39:52.050Z	open	$none			
WLUPLYRFJ6YSD6RU		HAFNFR6VDTBQGRAQ	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+498970074490	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 89 700 74 490					iThera Medical						ithera-medical.com	Medizintechnik / Bildgebung																		Entwicklung von Bildgebungstechnologien basierend auf optoakustischer Tomographie für präklinische und klinische Anwendungen.																											manuav_a_liste		2025-05-26T13:34:51.848Z	open	$none			
WPCC39NN4SCMWLXP		6JREX5FC9C8755V7	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+437662299890	Europe/Vienna		Adressrecherche_Edel_Anna_Alt.csv				0043 7662 299 890					Bau Master						https://bau-master.com/																			BauMaster ist eine Softwarelösung für Bauunternehmen, die die Organisation auf der Baustelle digitalisiert. Sie ermöglicht es, alle Projektdaten zentral zu erfassen und in Echtzeit mit den Beteiligten zu teilen. Die Anwendung unterstützt die digitale Dokumentation, das Mängelmanagement und die Kommunikation im Team, sowohl im Büro als auch direkt vor Ort per App. Dadurch sollen Prozesse effizienter, transparenter und fehlerärmer ablaufen. Besonders im Fokus steht dabei die einfache Handhabung für kleinere und mittlere Bauunternehmen.																											manuav_a_liste		2025-05-26T13:40:20.172Z	open	$none			
WQQFL4RA8WEFNSFY		XVSVGMPK6H58SAZV	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4971259790089	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 7125 979 0089					CMC Engineers GmbH						cmc-viewr.de	3D-Visualisierungssoftware für Maschinen- und Anlagenbau																		Echtzeit-3D-Software für Maschinenbau – ersetzt physische Prototypen durch digitale Zwillinge in VR.																											manuav_a_liste		2025-05-26T13:34:45.166Z	open	$none			
